block_id,route_id,trip_headsign,service_id,shape_id,trip_id,trip_id_
a_2150504,8-121,8 WATERFRONT TO PIER 21,2012_05M-1205BRwd-Weekday-02,80021,6514253-2012_05M-1205BRwd-Weekday-02,6514253
b_2153074,15-114,15 PURCELL'S COVE,2012_08A-1208BRsu-Sunday-01,150025,6529524-2012_08A-1208BRsu-Sunday-01,6529524
a_2150539,54-121,54 ALDERNEY,2012_05M-1205BRwd-Weekday-02,540032,6510953-2012_05M-1205BRwd-Weekday-02,6510953
a_2151273,87-121,87 GLENDALE TO BRIDGE TER,2012_05M-1205BRsu-Sunday-02,870053,6518580-2012_05M-1205BRsu-Sunday-02,6518580
b_2062224,FerD-114,FERRY TO HALIFAX,2012_08A-12AferSU-Sunday-01,FerD0002,6219334-2012_08A-12AferSU-Sunday-01,6219334
a_2151005,8-121,8 WATERFRONT TO PIER 21,2012_05M-1205BRsa-Saturday-02,80021,6517352-2012_05M-1205BRsa-Saturday-02,6517352
b_2152312,31-114,31 DOWNTOWN EXPRESS TO SU,2012_08A-1208BRwd-Weekday-01,310022,6522623-2012_08A-1208BRwd-Weekday-01,6522623
b_2153078,1-114,1 SPRING GARDEN TO MUMFOR,2012_08A-1208BRsu-Sunday-01,10031,6530554-2012_08A-1208BRsu-Sunday-01,6530554
a_2150469,20-121,20 DOWNTOWN,2012_05M-1205BRwd-Weekday-02,200079,6512127-2012_05M-1205BRwd-Weekday-02,6512127
b_2153036,80-114,80 HALIFAX,2012_08A-1208BRsu-Sunday-01,800064,6529821-2012_08A-1208BRsu-Sunday-01,6529821
b_2152814,82-114,82 MILLWOOD,2012_08A-1208BRsa-Saturday-01,820080,6527699-2012_08A-1208BRsa-Saturday-01,6527699
b_2153062,83-114,83 SPRINGFIELD,2012_08A-1208BRsu-Sunday-01,830020,6529888-2012_08A-1208BRsu-Sunday-01,6529888
a_2151033,20-121,20 HERRING COVE,2012_05M-1205BRsa-Saturday-02,200082,6517222-2012_05M-1205BRsa-Saturday-02,6517222
b_2152848,59-114,59 DOWNTOWN HALIFAX TO SU,2012_08A-1208BRsa-Saturday-01,590143,6527431-2012_08A-1208BRsa-Saturday-01,6527431
b_2153041,52-114,52 CROSSTOWN TO ILSLEY,2012_08A-1208BRsu-Sunday-01,520271,6530278-2012_08A-1208BRsu-Sunday-01,6530278
b_2152785,2-114,2 DOWNTOWN VIA NORTH,2012_08A-1208BRsa-Saturday-01,20040,6527980-2012_08A-1208BRsa-Saturday-01,6527980
a_2150593,81-121,81 DOWNTOWN,2012_05M-1205BRwd-Weekday-02,810016,6511437-2012_05M-1205BRwd-Weekday-02,6511437
b_2152442,82-114,82 HALIFAX,2012_08A-1208BRwd-Weekday-01,820084,6523891-2012_08A-1208BRwd-Weekday-01,6523891
b_2152779,10-114,10 WESTPHAL,2012_08A-1208BRsa-Saturday-01,100236,6527129-2012_08A-1208BRsa-Saturday-01,6527129
b_2152515,57-114,57 PORTLAND HILLS VIA POR,2012_08A-1208BRwd-Weekday-01,570065,6524905-2012_08A-1208BRwd-Weekday-01,6524905
b_2152452,68-114,68 PORTLAND ST TO CHERRYB,2012_08A-1208BRwd-Weekday-01,680107,6523427-2012_08A-1208BRwd-Weekday-01,6523427
b_2152428,7-114,7 GOTTINGEN,2012_08A-1208BRwd-Weekday-01,70029,6522372-2012_08A-1208BRwd-Weekday-01,6522372
b_2152266,17-114,17 LACEWOOD,2012_08A-1208BRwd-Weekday-01,170023,6522382-2012_08A-1208BRwd-Weekday-01,6522382
b_2153041,52-114,52 CROSSTOWN TO ILSLEY,2012_08A-1208BRsu-Sunday-01,520271,6530274-2012_08A-1208BRsu-Sunday-01,6530274
a_2150741,62-121,62 WILDWOOD,2012_05M-1205BRwd-Weekday-02,620024,6513240-2012_05M-1205BRwd-Weekday-02,6513240
a_2151249,57-121,57 WOODSIDE VIA BAKER DR,2012_05M-1205BRsu-Sunday-02,570064,6519237-2012_05M-1205BRsu-Sunday-02,6519237
b_2152315,22-114,22 ARMDALE TO EXHIBITION ,2012_08A-1208BRwd-Weekday-01,220034,6525046-2012_08A-1208BRwd-Weekday-01,6525046
b_2152568,17-114,17 LACEWOOD,2012_08A-1208BRwd-Weekday-01,170023,6522390-2012_08A-1208BRwd-Weekday-01,6522390
a_2151243,59-121,59 DOWNTOWN HALIFAX TO SU,2012_05M-1205BRsu-Sunday-02,590108,6518310-2012_05M-1205BRsu-Sunday-02,6518310
b_2152477,51-114,51 WINDMILL TO BRIDGE TER,2012_08A-1208BRwd-Weekday-01,510042,6525137-2012_08A-1208BRwd-Weekday-01,6525137
a_2150617,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRwd-Weekday-02,10013,6514061-2012_05M-1205BRwd-Weekday-02,6514061
b_2152865,400-114,400 SACKVILLE TERMINAL,2012_08A-1208BRsa-Saturday-01,4000013,6528931-2012_08A-1208BRsa-Saturday-01,6528931
a_2151255,72-121,72 DARTMOUTH CROSSING VIA,2012_05M-1205BRsu-Sunday-02,720026,6519067-2012_05M-1205BRsu-Sunday-02,6519067
a_2150485,63-121,63 BRIDGE TERMINAL,2012_05M-1205BRwd-Weekday-02,630025,6512570-2012_05M-1205BRwd-Weekday-02,6512570
a_2150431,159-121,159 HALIFAX,2012_05M-1205BRwd-Weekday-02,1590010,6511563-2012_05M-1205BRwd-Weekday-02,6511563
a_2151224,22-121,22 ARMDALE TO EXHIBITION ,2012_05M-1205BRsu-Sunday-02,220034,6519007-2012_05M-1205BRsu-Sunday-02,6519007
b_2152377,20-114,20 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,200079,6523345-2012_08A-1208BRwd-Weekday-01,6523345
b_2153073,1-114,1 SPRING GARDEN TO BRIDGE,2012_08A-1208BRsu-Sunday-01,10032,6530526-2012_08A-1208BRsu-Sunday-01,6530526
a_2151263,20-121,20 HERRING COVE,2012_05M-1205BRsu-Sunday-02,200083,6518199-2012_05M-1205BRsu-Sunday-02,6518199
a_2151277,56-121,56 DARTMOUTH CROSSING,2012_05M-1205BRsu-Sunday-02,560024,6518770-2012_05M-1205BRsu-Sunday-02,6518770
b_2153039,52-114,52 CROSSTOWN TO ILSLEY,2012_08A-1208BRsu-Sunday-01,520271,6530235-2012_08A-1208BRsu-Sunday-01,6530235
b_2153052,56-114,56 PORTLAND HILLS,2012_08A-1208BRsu-Sunday-01,560023,6530147-2012_08A-1208BRsu-Sunday-01,6530147
b_2152405,81-114,81 DOWNTOWN,2012_08A-1208BRwd-Weekday-01,810016,6522656-2012_08A-1208BRwd-Weekday-01,6522656
b_2153068,54-114,54 ALDERNEY,2012_08A-1208BRsu-Sunday-01,540032,6530009-2012_08A-1208BRsu-Sunday-01,6530009
a_2150570,61-121,61 PORTLAND ST TO AUBURN-,2012_05M-1205BRwd-Weekday-02,610066,6513102-2012_05M-1205BRwd-Weekday-02,6513102
b_2152795,1-114,1 SPRING GARDEN TO MUMFOR,2012_08A-1208BRsa-Saturday-01,10031,6528092-2012_08A-1208BRsa-Saturday-01,6528092
b_2152315,22-114,22 ARMDALE TO EXHIBITION ,2012_08A-1208BRwd-Weekday-01,220034,6525064-2012_08A-1208BRwd-Weekday-01,6525064
b_2153024,52-114,52 CROSSTOWN TO BAYERS LA,2012_08A-1208BRsu-Sunday-01,520273,6530272-2012_08A-1208BRsu-Sunday-01,6530272
a_2150572,5-121,5 SPRINGVALE VIA CHEBUCTO,2012_05M-1205BRwd-Weekday-02,50010,6511000-2012_05M-1205BRwd-Weekday-02,6511000
a_2151033,80-121,80 SACKVILLE,2012_05M-1205BRsa-Saturday-02,800066,6516578-2012_05M-1205BRsa-Saturday-02,6516578
b_2152342,1-114,1 SPRING GARDEN TO BRIDGE,2012_08A-1208BRwd-Weekday-01,10032,6525234-2012_08A-1208BRwd-Weekday-01,6525234
a_2151053,18-121,18 UNIVERSITIES,2012_05M-1205BRsa-Saturday-02,180069,6516018-2012_05M-1205BRsa-Saturday-02,6516018
a_2151030,15-121,15 PURCELL'S COVE,2012_05M-1205BRsa-Saturday-02,150025,6515948-2012_05M-1205BRsa-Saturday-02,6515948
b_2153031,2-114,2 WEDGEWOOD VIA MAIN,2012_08A-1208BRsu-Sunday-01,20043,6529932-2012_08A-1208BRsu-Sunday-01,6529932
a_2150415,159-121,159 PORTLAND HILLS,2012_05M-1205BRwd-Weekday-02,1590008,6511616-2012_05M-1205BRwd-Weekday-02,6511616
a_2151225,8-121,8 WATERFRONT TO PIER 21,2012_05M-1205BRsu-Sunday-02,80021,6519365-2012_05M-1205BRsu-Sunday-02,6519365
b_2152428,7-114,7 ROBIE,2012_08A-1208BRwd-Weekday-01,70028,6522328-2012_08A-1208BRwd-Weekday-01,6522328
a_2151267,1-121,1 SPRING GARDEN TO BRIDGE,2012_05M-1205BRsu-Sunday-02,10014,6519203-2012_05M-1205BRsu-Sunday-02,6519203
a_2150643,53-121,53 NOTTING PARK TO HIGHFI,2012_05M-1205BRwd-Weekday-02,530053,6511523-2012_05M-1205BRwd-Weekday-02,6511523
b_2152846,51-114,51 WINDMILL TO BRIDGE TER,2012_08A-1208BRsa-Saturday-01,510042,6528697-2012_08A-1208BRsa-Saturday-01,6528697
b_2152771,1-114,1 SPRING GARDEN TO BRIDGE,2012_08A-1208BRsa-Saturday-01,10032,6528045-2012_08A-1208BRsa-Saturday-01,6528045
b_2153084,320-114,320 AIRPORT VIA FALL RIVE,2012_08A-1208BRsu-Sunday-01,3200050,6530770-2012_08A-1208BRsu-Sunday-01,6530770
b_2152810,20-114,20 HERRING COVE,2012_08A-1208BRsa-Saturday-01,200082,6528482-2012_08A-1208BRsa-Saturday-01,6528482
a_2151039,21-121,21 TIMBERLEA,2012_05M-1205BRsa-Saturday-02,210072,6516243-2012_05M-1205BRsa-Saturday-02,6516243
b_2152769,80-114,80 HALIFAX,2012_08A-1208BRsa-Saturday-01,800064,6527845-2012_08A-1208BRsa-Saturday-01,6527845
a_2150739,56-121,56 DARTMOUTH CROSSING,2012_05M-1205BRwd-Weekday-02,560024,6511676-2012_05M-1205BRwd-Weekday-02,6511676
b_2153022,7-114,7 GOTTINGEN,2012_08A-1208BRsu-Sunday-01,70029,6529460-2012_08A-1208BRsu-Sunday-01,6529460
b_2152480,68-114,68 DOWNTOWN HALIFAX TO SU,2012_08A-1208BRwd-Weekday-01,680104,6523406-2012_08A-1208BRwd-Weekday-01,6523406
a_2150596,72-121,72 DARTMOUTH CROSSING VIA,2012_05M-1205BRwd-Weekday-02,720026,6513629-2012_05M-1205BRwd-Weekday-02,6513629
a_2150665,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRwd-Weekday-02,10013,6514162-2012_05M-1205BRwd-Weekday-02,6514162
a_2151048,83-121,83 SPRINGFIELD,2012_05M-1205BRsa-Saturday-02,830020,6517334-2012_05M-1205BRsa-Saturday-02,6517334
a_2150601,84-121,83 SPRINGFIELD,2012_05M-1205BRwd-Weekday-02,840052,6510869-2012_05M-1205BRwd-Weekday-02,6510869
a_2150579,68-121,68 PORTLAND ST TO BRIDGE ,2012_05M-1205BRwd-Weekday-02,680093,6512186-2012_05M-1205BRwd-Weekday-02,6512186
a_2150661,10-121,10 WESTPHAL,2012_05M-1205BRwd-Weekday-02,100141,6512747-2012_05M-1205BRwd-Weekday-02,6512747
a_2151033,20-121,20 DOWNTOWN,2012_05M-1205BRsa-Saturday-02,200079,6517244-2012_05M-1205BRsa-Saturday-02,6517244
b_2152309,54-114,54 MONTEBELLO,2012_08A-1208BRwd-Weekday-01,540033,6522215-2012_08A-1208BRwd-Weekday-01,6522215
b_2152862,21-114,21 LACEWOOD,2012_08A-1208BRsa-Saturday-01,210083,6527472-2012_08A-1208BRsa-Saturday-01,6527472
b_2152786,8-114,8 WATERFRONT TO PIER 21,2012_08A-1208BRsa-Saturday-01,80021,6528619-2012_08A-1208BRsa-Saturday-01,6528619
a_1968474,FerD-116,FERRY TO HALIFAX,2012_05M-12MferSU-Sunday-00,FerD0004,5808118-2012_05M-12MferSU-Sunday-00,5808118
a_2150745,2-121,2 WEDGEWOOD VIA MAIN,2012_05M-1205BRwd-Weekday-02,20043,6511257-2012_05M-1205BRwd-Weekday-02,6511257
a_2151043,4-121,4 DOWNTOWN VIA NORTH,2012_05M-1205BRsa-Saturday-02,40027,6515753-2012_05M-1205BRsa-Saturday-02,6515753
a_2150709,20-121,20 HERRING COVE,2012_05M-1205BRwd-Weekday-02,200082,6512151-2012_05M-1205BRwd-Weekday-02,6512151
b_2152322,15-114,15 BAYERS RD,2012_08A-1208BRwd-Weekday-01,150028,6523285-2012_08A-1208BRwd-Weekday-01,6523285
a_2150631,9-121,9 BARRINGTON TO MUMFORD,2012_05M-1205BRwd-Weekday-02,90079,6511789-2012_05M-1205BRwd-Weekday-02,6511789
a_2150628,14-121,14 LEIBLIN PARK,2012_05M-1205BRwd-Weekday-02,140097,6512859-2012_05M-1205BRwd-Weekday-02,6512859
b_2152243,159-114,159 PORTLAND HILLS,2012_08A-1208BRwd-Weekday-01,1590008,6522830-2012_08A-1208BRwd-Weekday-01,6522830
a_2150690,7-121,7 GOTTINGEN,2012_05M-1205BRwd-Weekday-02,70029,6511070-2012_05M-1205BRwd-Weekday-02,6511070
a_2151041,62-121,62 WILDWOOD,2012_05M-1205BRsa-Saturday-02,620024,6515523-2012_05M-1205BRsa-Saturday-02,6515523
b_2152827,21-114,21 TIMBERLEA,2012_08A-1208BRsa-Saturday-01,210072,6527496-2012_08A-1208BRsa-Saturday-01,6527496
b_2153049,18-114,18 UNIVERSITIES,2012_08A-1208BRsu-Sunday-01,180069,6529575-2012_08A-1208BRsu-Sunday-01,6529575
b_2152858,60-114,60 EASTERN PASSAGE,2012_08A-1208BRsa-Saturday-01,600089,6526906-2012_08A-1208BRsa-Saturday-01,6526906
b_2152815,2-114,2 DOWNTOWN VIA NORTH,2012_08A-1208BRsa-Saturday-01,20040,6527981-2012_08A-1208BRsa-Saturday-01,6527981
a_2150588,66-121,66 PENHORN TO GASTON RD,2012_05M-1205BRwd-Weekday-02,660017,6513267-2012_05M-1205BRwd-Weekday-02,6513267
a_2150617,1-121,1 SPRING GARDEN TO MUMFOR,2012_05M-1205BRwd-Weekday-02,10013,6514201-2012_05M-1205BRwd-Weekday-02,6514201
a_2150737,66-121,66 COBEQUID,2012_05M-1205BRwd-Weekday-02,660067,6513307-2012_05M-1205BRwd-Weekday-02,6513307
b_2152468,52-114,52 CROSSTOWN TO BURNSIDE,2012_08A-1208BRwd-Weekday-01,520281,6524253-2012_08A-1208BRwd-Weekday-01,6524253
a_2151214,7-121,7 GOTTINGEN,2012_05M-1205BRsu-Sunday-02,70029,6517930-2012_05M-1205BRsu-Sunday-02,6517930
a_2151264,60-121,60 EASTERN PASSAGE,2012_05M-1205BRsu-Sunday-02,600082,6518335-2012_05M-1205BRsu-Sunday-02,6518335
a_2151027,16-121,16 BRIDGE TERMINAL,2012_05M-1205BRsa-Saturday-02,160043,6516688-2012_05M-1205BRsa-Saturday-02,6516688
b_2062220,FerD-114,FERRY TO HALIFAX,2012_08A-12AferWD-Weekday-01,FerD0002,6219118-2012_08A-12AferWD-Weekday-01,6219118
b_2153071,22-114,22 ARMDALE TO MUMFORD,2012_08A-1208BRsu-Sunday-01,220008,6530371-2012_08A-1208BRsu-Sunday-01,6530371
b_2152194,84-114,84 GLENDALE EXPRESS TO SA,2012_08A-1208BRwd-Weekday-01,840054,6522083-2012_08A-1208BRwd-Weekday-01,6522083
b_2153026,8-114,8 WATERFRONT TO SCOTIA SQ,2012_08A-1208BRsu-Sunday-01,80018,6530702-2012_08A-1208BRsu-Sunday-01,6530702
b_2152483,87-114,87 GLENDALE TO SACKVILLE ,2012_08A-1208BRwd-Weekday-01,870059,6522036-2012_08A-1208BRwd-Weekday-01,6522036
a_2150591,80-121,80 SACKVILLE,2012_05M-1205BRwd-Weekday-02,800066,6513410-2012_05M-1205BRwd-Weekday-02,6513410
b_2153026,8-114,8 WATERFRONT TO SCOTIA SQ,2012_08A-1208BRsu-Sunday-01,80018,6530714-2012_08A-1208BRsu-Sunday-01,6530714
b_2152527,21-114,21 TIMBERLEA,2012_08A-1208BRwd-Weekday-01,210074,6523538-2012_08A-1208BRwd-Weekday-01,6523538
b_2152549,19-114,19 MUMFORD,2012_08A-1208BRwd-Weekday-01,190010,6523806-2012_08A-1208BRwd-Weekday-01,6523806
b_2152456,90-114,90 LARRY UTECK VIA BEDFOR,2012_08A-1208BRwd-Weekday-01,900031,6525204-2012_08A-1208BRwd-Weekday-01,6525204
b_2062224,FerD-114,FERRY TO HALIFAX,2012_08A-12AferSU-Sunday-01,FerD0002,6219308-2012_08A-12AferSU-Sunday-01,6219308
b_2152499,34-114,34 DOWNTOWN EXPRESS TO SU,2012_08A-1208BRwd-Weekday-01,340039,6524181-2012_08A-1208BRwd-Weekday-01,6524181
a_2150991,80-121,80 HALIFAX,2012_05M-1205BRsa-Saturday-02,800064,6516592-2012_05M-1205BRsa-Saturday-02,6516592
b_2152214,320-114,320 AIRPORT VIA FALL RIVE,2012_08A-1208BRwd-Weekday-01,3200050,6525494-2012_08A-1208BRwd-Weekday-01,6525494
a_2150595,81-121,81 HEMLOCK RAVINE,2012_05M-1205BRwd-Weekday-02,810019,6511414-2012_05M-1205BRwd-Weekday-02,6511414
b_2153084,320-114,320 AIRPORT VIA FALL RIVE,2012_08A-1208BRsu-Sunday-01,3200050,6530768-2012_08A-1208BRsu-Sunday-01,6530768
a_2150763,56-121,56 DARTMOUTH CROSSING,2012_05M-1205BRwd-Weekday-02,560024,6511679-2012_05M-1205BRwd-Weekday-02,6511679
b_2152813,6-114,6 DOWNTOWN,2012_08A-1208BRsa-Saturday-01,60022,6527546-2012_08A-1208BRsa-Saturday-01,6527546
a_2150981,60-121,60 EASTERN PASSAGE,2012_05M-1205BRsa-Saturday-02,600082,6515629-2012_05M-1205BRsa-Saturday-02,6515629
b_2152551,59-114,59 DOWNTOWN HALIFAX TO SU,2012_08A-1208BRwd-Weekday-01,590138,6523691-2012_08A-1208BRwd-Weekday-01,6523691
a_2150576,60-121,60 BRIDGE TERMINAL,2012_05M-1205BRwd-Weekday-02,600078,6511383-2012_05M-1205BRwd-Weekday-02,6511383
a_2151218,15-121,15 MUMFORD,2012_05M-1205BRsu-Sunday-02,150029,6518072-2012_05M-1205BRsu-Sunday-02,6518072
b_2152315,22-114,22 ARMDALE TO EXHIBITION ,2012_08A-1208BRwd-Weekday-01,220034,6525042-2012_08A-1208BRwd-Weekday-01,6525042
b_2152496,80-114,80 SACKVILLE,2012_08A-1208BRwd-Weekday-01,800066,6524630-2012_08A-1208BRwd-Weekday-01,6524630
b_2153026,8-114,8 WATERFRONT TO SCOTIA SQ,2012_08A-1208BRsu-Sunday-01,80018,6530695-2012_08A-1208BRsu-Sunday-01,6530695
a_2150547,2-121,2 DOWNTOWN VIA NORTH,2012_05M-1205BRwd-Weekday-02,20040,6511218-2012_05M-1205BRwd-Weekday-02,6511218
a_2151253,21-121,21 LACEWOOD,2012_05M-1205BRsu-Sunday-02,210083,6518701-2012_05M-1205BRsu-Sunday-02,6518701
a_2150737,66-121,66 PENHORN TO GASTON RD,2012_05M-1205BRwd-Weekday-02,660017,6513298-2012_05M-1205BRwd-Weekday-02,6513298
a_2151058,66-121,66 PENHORN TO GASTON RD,2012_05M-1205BRsa-Saturday-02,660070,6515484-2012_05M-1205BRsa-Saturday-02,6515484
